gene_set,num_genes,member_genes,max_amplitude,mean_ZT0,ci_lo_ZT0,ci_hi_ZT0,mean_ZT6,ci_lo_ZT6,ci_hi_ZT6,mean_ZT12,ci_lo_ZT12,ci_hi_ZT12,mean_ZT18,ci_lo_ZT18,ci_hi_ZT18
NFIC (human),204,Mthfd2;Dpysl2;Nkx3-1;Tmeff2;Mmp14;Adam19;Bik;Rasl10a;Fbxo31;Bmf;Htr2a;Bcas2;Unc5d;Txnip;Net1;Actr3b;Herpud1;Msx2;Chchd10;Ets1;Etv5;Tnfaip6;Rrm2;Cck;Armc2;Tef;Plk2;Cdkn1a;Ckb;Ablim1;Ppef1;Dnajb2;Phactr3;Arrdc4;Ifit3;Hist3h2a;Atp1b1;Dock10;Lox;Dbp;Lonrf1;Slc4a8;Rbm3;Chsy1;Stard4;Lum;Pcdhga10;Lin9;Hes1;Gbp5;C3;Foxs1;Nanos1;Bdnf;Mmab;Fhl2;Tmem86a;Mia;Foxf1;Zbed5;Csdc2;Pcsk4;Per1;Lax1;Irf7;Rbm24;Hmgb3;Pik3r3;Rbm14;Daam1;Mvd;Asb2;Creb3l1;Tal2;Nmnat2;Rbbp4;Efhb;Txnrd3;Dhcr24;Asph;Uba52;Rhebl1;Eif5a2;Slc46a3;Arntl;Gpm6b;Pde1c;Arl6ip5;Tppp3;Krt18;Aldoa;Stip1;Elmo1;Ephx1;Tmem108;Hspa5;Hspa8;Nfkbia;Tshr;Palld;Hspd1;Atf3;Sult1a1;Mecom;Cdkl5;Pgm2l1;Cdc25b;Hsp90b1;Dlx5;Ntrk3;Syt12;Itgb3;Hnrnpa0;Hnrnpa1;Cdc20;Egr2;Gnai1;Hsd17b7;Rem1;Gem;Mxd4;Pkdcc;Higd1a;Nav2;Dnah5;Cry1;Rnd3;Prelid2;Gng2;Fbxl22;Nr1d1;Coq10b;Gnl1;Pqlc3;Gramd1c;Timp1;Smoc1;Slc8a3;Snrpn;Tle1;Hmgn2;C1qtnf7;Hmgcs1;Sik1;Cbfa2t3;Vasn;Limd1;Gabrq;Cdk2ap1;Rasd2;Efnb1;Idi1;Rfx2;Upb1;Tmem82;Lefty1;Mapkapk3;Has3;Mboat1;Hsp90ab1;Tm4sf1;Ppp1r3b;Scn2b;Rgl1;Rassf3;Tspan4;Id3;Uspl1;Rftn1;Spc24;Slc1a4;Pak4;Pak3;Fdps;Rgs1;Rgs2;Hspa1a;Hspa1b;Parl;Cyb561;Trim2;Fmo4;Brd7;Dgkh;Dgkg;Sema5a;Rcan1;Bag3;Inmt;Dusp16;Dusp10;Cdo1;Antxr1;Chac1;Manf;Lman2l;Dpf1;Banp;Tsc22d3;Igsf8;Igsf9;Smad7;Usp42;Ncald,0.067657,0.000304,-0.046982,0.061095,-0.045077,-0.092466,0.008785,-0.042713,-0.098884,0.010633,-0.067354,-0.116117,-0.014804
WT1 (human),152,Atf3;Pdgfc;Ism1;Jun;Kcnb1;Sphk1;Dusp8;Bhlhe41;Kcnc4;Dgat2;Kcna2;Ndst3;Cdc25b;Npas2;Kcnd3;Gmnn;Bmf;Cdc40;Syt12;Mfsd10;Cpne5;Xbp1;Csrnp1;Sdc3;Nfil3;Pnpla2;Nexn;Chchd10;Pkdcc;Cacna1d;Gfod1;Trib3;Nr1d1;Nr1d2;Xkr4;Rara;Gramd1c;Prdm16;Cdkn2c;Angptl4;Tmem229b;Sncaip;Tle1;Rab20;Usp2;Dnaja4;Cebpb;Sik1;Cbfa2t3;Por;Gpbar1;Limd1;Gdpd5;Atp1b1;Fgfr2;Tiparp;Chsy1;Tmem82;Upb1;Slc5a3;Hes1;Klf11;Klf12;Fermt2;Tmc7;Lrrc32;Cgnl1;Nanos1;Lrg1;Spsb1;Prrx2;Foxo3;Has3;Pfkfb3;Pim3;Hsp90aa1;Bdnf;Lingo1;Mia;Foxf1;Ctps;Wnk4;Rcor2;Tspan4;Ccdc112;Mrps6;Ptprd;Id1;Csdc2;Per3;Per2;Fhod3;Mnt;Scara5;Dpep1;Nxph3;Pak6;Inhbb;Irf7;Rbm24;Rbm14;Wnt4;Rbm38;Prr7;Cygb;Wsb1;Hspa1b;Maml3;St13;Tmem200b;Rnf145;Rnf152;Tm9sf1;Plcb1;Rspo3;Brd7;Sema4a;Ankrd23;Sema4c;Sema5a;Nkx6-1;Rcan1;Spire1;Irs2;Ankrd12;Abhd11;Slc37a2;Irx3;Klf4;Klf2;Smpdl3b;Eif4a1;Pfn1;Lman2l;Dpf1;Banp;Patz1;Aldoa;Sgk1;Igsf8;Adrb1;Mapre2;Cilp2;Pde7a;Zfp36l1;Zfp36l2;Smad7;Nr4a2;Espn;Rwdd3;Spry2;Camk2b,0.06542,-0.072664,-0.134537,-0.004637,-0.098105,-0.172424,-0.029806,-0.08228,-0.132858,-0.026289,-0.032686,-0.094048,0.035584
TEAD4 (human),101,Haghl;Pdxk;Dpysl2;Micall2;Hes1;Hes6;Klf11;Klf12;Klf15;Fermt2;Pdgfc;Gata3;Jun;Kcnb1;Bhlhe40;Bhlhe41;Kcnc4;Fos;Spsb1;Gk;Prrx2;Zbtb16;Foxo3;Npas4;Frzb;Pcyt2;Pfkfb3;Eif4ebp1;Bdnf;Myo10;Fhl3;Mapk12;Epb41;Ppp1r1b;Rcor2;Rassf4;Tspan9;Tspan4;Ccdc112;Id2;Pcsk4;Fhod3;Mnt;Sertad3;Ypel2;Dpep1;Slc1a4;Capn3;Pkdcc;Cacna1d;Cav1;Rbm24;Rbm38;Tbc1d1;Cygb;Homer2;Tef;Hspa1a;Fam120c;Nxnl2;Fzd4;Tnnc1;Nr1d2;Tmem200b;Tal2;Pqlc3;Cyb561;Angptl4;Plcb1;Hipk2;Sema5a;Dgkd;Rab20;Erf;Spire1;Irs2;Ankrd12;Efhd2;Lbh;Dusp10;Irx3;Klf4;Dnaja1;Dnaja4;Tub;Sik1;Pfn1;Arntl;Antxr1;Cbfa2t3;Sox9;Igsf8;Cited2;Stc2;Stip1;Zcchc24;Atp1b1;Smad7;Espn;Dbp;Camk2b,0.061155,-0.038452,-0.121818,0.056669,-0.099607,-0.180014,-0.021842,-0.082694,-0.146669,-0.017015,-0.044443,-0.132126,0.032421
MEF2A (human),116,Sult1a1;Epb41l2;Tmeff2;Mecom;Atad2;Gmnn;Tnfrsf21;Cyp39a1;Egr2;Aimp2;Cnksr3;Net1;Actr3b;Csrnp1;Sec14l1;Asb10;Ccnb1ip1;Htra4;Eef2k;Myocd;Nav2;Atf7ip;Tef;Fbxl22;Gnl1;Btg1;Cdkn2b;Smoc1;Cdkn1a;Slc8a1;Ablim1;Ldlr;Angpt2;Xirp1;Snrnp48;Ifit3;Mlf1;Mpp6;Gsta4;Cdk2ap1;Efna1;Lpl;Wnt16;Dcn;Lum;Slc5a3;Zbtb8a;Vwa3a;F3;Fabp3;Prrx2;Has3;Leo1;Fam13a;Synpo2l;Prc1;Fhl2;Upp2;Ppp1r3a;Chordc1;Commd8;Scn2b;Capsl;Arsg;Zbed5;Mrps6;Ptprd;Rftn1;Popdc3;Mnt;Klhl31;Capn3;Pak4;Pak3;Rgs1;Prodh;Mmp3;Ddx17;Lama2;Hmgcr;Sytl5;Serpinf1;Tesc;Tet1;Gprasp1;Fmo1;Fmo3;Sulf1;Nmnat2;Igfbp6;Igfbp5;Cacnb2;Rcan1;Efhb;S100a7a;Dhcr24;Cdk6;Dusp18;Dusp10;Klf9;Prr5l;Rhebl1;Slc46a3;Gpm6b;Lman2l;Aldoa;Sgk1;Mapre2;Npy1r;Stil;Arid5b;Nr4a2;Ncald;Hist1h1c;Palld;Spry1,0.061016,-0.048641,-0.122525,0.025384,-0.013547,-0.097212,0.062942,-0.074563,-0.138311,-0.004752,-0.05574,-0.125695,0.012443
NR5A2 (human),177,Kcnc4;Dgat2;Rasl10b;Rasl10a;Bmf;Kcnk3;Htr2a;Adamts10;Rin3;Actr3b;Rrad;Cacybp;Kit;Herpud1;Nexn;Chchd10;Slc41a1;Ets1;Plb1;Etv5;Cd9;Gja4;G0s2;Cdkn1a;Ckb;Ppef1;Phactr3;Dnaja1;Apobr;Dnaja4;Tub;Hsbp1l1;Slc22a4;Mlf1;Hist3h2a;Nol3;Cdh16;Lonrf3;Clock;Thra;Rbm3;Stard3;Ngef;Ier5l;Hes6;Foxs1;Vwa3a;Lag3;Hr;Pfkfb3;Fhl2;Mgp;Mia;Tagln2;Ccdc112;Socs3;Mnt;Lax1;Klhl31;Capn3;Npr3;Hmgb3;Lama2;Wsb1;Asb2;Maml3;Tmem200b;Eln;Gramd4;Phlda1;Slc15a2;Txnrd3;Adra1a;Vwf;Asph;Eif4a1;Lsp1;Glrx;Pde1c;Glul;Tgfb3;Fas;Tgfbi;Manba;Ect2l;Hspa5;Pde4b;Palld;Hspd1;Atf3;Pdgfb;Sult1a1;Epb41l2;Hoxc10;Gmnn;Eif4ebp1;Olfml2a;Marcksl1;Tspan15;Itgb3;Cdc20;Aimp2;Il16;Tcap;Gnai1;Nudt4;Narf;Atf7ip;Trib2;Nr1d1;Dhrs3;Slc8a1;Slc8a3;Rab36;Csf1;Rab20;Ldlr;Frmd4a;C1qtnf7;Haus8;Klhdc8b;Gpbar1;P4ha1;Rab6b;Ptger3;Haghl;Tmem82;Tmc7;Lrrc32;Fabp3;Has3;Hsp90ab1;Upp2;Rsad1;Ereg;Tm4sf1;Ppp1r3a;Ctps;Ppp1r1b;Wnk4;Ifi30;Tspan4;Cd14;Anln;Ptprd;Id3;Ano1;Errfi1;Atoh8;Pak6;Mast4;Ddx17;Lnx1;Samhd1;Hspa1b;Tesc;Cyb561;Fmo1;Fmo2;Lpcat2;Sema4c;Dgkd;Cacnb2;Rcan1;Abhd11;Dusp10;Klf2;Clec2d;Tnni3;Antxr1;Tnnt2;Dpf1;Tsc22d3;Rhou;Serp2;Smad7;Spry1,0.060368,-0.004888,-0.074302,0.063463,-0.049184,-0.102798,0.00351,-0.033257,-0.087463,0.017172,-0.065255,-0.107171,-0.016357
SRF (human),191,Mthfd2;Nkx3-1;Mmp14;Kcna2;Rasl11b;Npas2;Npas4;Fbxo30;Gstt1;Kcnk3;Adamts12;Rin3;C4b;Sphkap;Net1;Klhl3;Cacybp;Msx2;Eef2k;Etv5;Tnfaip6;Tef;Plk2;Smc2;Rara;Cdkn1a;Hipk2;Fkbp5;Papss2;Ablim1;Lbh;Dnajb2;Dnajb4;Apobr;Tub;Mthfd1l;Pdk4;Gsta4;Dock10;Lox;Col6a6;Fgfr2;Dbp;Dcn;Mlph;Stard4;Lum;Ier5l;Slc5a3;Gbp5;Foxs1;Slc25a33;Pfkfb3;Fam13c;Mmab;Ephb6;Fhl2;Tmem86a;Mia;Commd8;Rcor2;Capsl;Zbed5;Mrps6;Ccdc107;Socs2;Mnt;Sertad3;Lax1;Capn3;Prodh;Mmp3;Hmgb3;Pik3r3;Rbm14;Fam98b;Hmgcr;Wsb1;Asb5;Asb2;Creb3l1;Slc6a6;Tal2;Rnf145;Sulf1;Tmem140;Grb14;Dhcr24;Eif4a1;Arntl;Abra;Glul;Nmb;Acvrl1;Stip1;Mpzl1;Nqo1;Elmo1;Tgfbi;Rgs17;Ephx1;Arid5a;Arid5b;Dock5;Hspa5;Hspa8;Pde4b;Atf3;Epb41l2;Mecom;Cdkl5;Fos;Cdc25b;Hsp90b1;Itga4;Dlx5;Acp6;Syt12;Hnrnpa1;Cdc20;Egr2;Il16;Nfil3;Gnai1;Hsd17b7;Pkdcc;Higd1a;Cry1;Rnd3;Fbxl22;Flrt1;Coq10b;Gnl1;Gramd1c;Smoc1;Slc8a3;C1qtnf7;Angpt2;Hmgcs1;Selenbp1;Adamts9;Vasn;Klhdc8b;P4ha1;Rab6b;Mpp2;Ptn;Gabrq;Hfe;Axin2;Thbs1;Six4;Lefty1;Kank4;Has3;Upp2;Ppp1r3a;Scn2b;Rassf3;Id3;Creg2;Slc1a4;Pak3;Pak6;Fdps;Rgs1;Wnt4;Prr7;Hspa1a;Ier5;Fmo2;Fmo3;Fmo4;Tm9sf1;Dgkh;Dgkg;Rcan1;S100a7a;Bag3;Slc37a2;Klf9;Prr5l;Antxr1;Chac1;Arc;Lman2l;Rhou;Igsf9;Mapre2;Ncald;Spry2,0.055662,-0.019835,-0.078659,0.039021,-0.018762,-0.070305,0.045627,-0.074424,-0.126591,-0.020316,-0.061369,-0.106953,-0.007557
GATA2 (human),394,Cryab;Oplah;Sdf2l1;Tmeff2;Rapgef5;Rasl11b;Npas4;Fbxo30;Bmf;Adamts12;C4b;Cnksr3;Grap;Dync1i2;Bbs5;Cacybp;Nexn;Eef2k;Cyp26b1;Rrm2;Homer2;Tef;Rara;Cdkn2c;Cdkn2b;G0s2;Sncaip;Adamtsl5;Hipk2;Fkbp4;Fam47e;Ablim1;Tceal6;Ppef1;Insig1;Col14a1;Xirp1;Tub;Ifrd2;Nipal4;Fgfr2;Ubc;Lonrf1;Dcn;Thra;Ngef;Hes6;C3;Hsph1;Pfkfb3;Fam13a;Bdnf;Ptprz1;Art3;Zbed5;Tg;Socs2;Klhl31;Prodh;Pik3r3;Daam1;Cygb;Wsb1;Asb2;Slc16a11;Slc16a10;Tmem200b;Eln;Gprasp1;Tmem140;Ankrd12;Txnrd3;Limch1;Asph;Lsp1;Rhebl1;Hist1h4c;Slc46a3;Gpm6a;Gpm6b;Pde1c;Hist1h3e;Pcp4l1;Rpusd4;Sgk1;Acvrl1;Tgfb2;Fas;Elmo1;Pde7a;Rgs17;Manba;Ect2l;Hspa5;Hspa8;Hspb7;Hist1h1e;Pde4b;Palld;Hspd1;Acan;Pdgfc;Pdgfb;Epb41l2;Wtip;Ndst3;Cdc25b;Hsp90b1;Osgin1;Marcksl1;Cdc40;Tspan15;Aimp2;Il16;Nfil3;Pnpla2;Tfap2b;Cacna1d;Higd1a;Atf7ip;Trib3;Trib1;Fbxl22;Map1a;Slc8a1;Slc8a3;Tmem38b;Snrpn;Yipf4;Rab36;Angpt2;P2rx5;Snrnp48;Wdr6;Sik1;Tlr2;Cited4;Limd1;Fbln7;Hfe;Rasd1;Efna1;Il15ra;Rfx2;Tmc7;Peli1;Ptgs2;Prrx2;Sap30;Mboat1;Upp2;Ereg;Tm4sf1;Dclk1;Mapk12;Ppp1r3b;Ppp1r1b;Rgl1;Rassf2;Rassf4;Tspan9;Tspan4;Id3;Id2;Id4;Zfr;Dpy19l3;Fhod3;Nxph3;Pak3;Fdps;Rgs1;Rgs2;Vcan;Mast4;Sytl5;Hspa1a;Serpine1;Parl;Tnnc1;Unc119;Pawr;Trim2;Sema4a;Igfbp2;Igfbp6;Igfbp5;Rhobtb1;S100a7a;Serinc3;Slc24a4;Prr5l;Antxr1;Chac1;Tmem50b;Tnnt2;Rhou;S1pr3;Smad6;Espn;Fez1;Dpysl2;Atad2;Pcyt2;Tnfrsf21;Actr3b;Phgdh;Kit;Pclo;Filip1l;Ccnb1ip1;Slc41a1;Ets1;Cytl1;Etv5;Ttc22;Smc2;Gja4;Bloc1s1;Phf19;Lyst;Usp2;Mamstr;Lbh;Dnajb2;Dnajb4;Phactr3;Drd1;Dnaja4;Ifitm3;Mthfd1l;Arrdc2;Ifit3;Pdk4;Hist3h2a;Gdpd5;Nol3;Dock10;Lox;Cdh16;Lrrtm3;Plaur;Clock;Chsy1;Stard4;Pcdhga10;Prex2;Foxs1;Vwa3b;Slc25a34;Rnaseh2b;Foxo3;Slc16a9;Aph1a;Me3;Fhl2;Mylk4;Foxf1;Rcor2;Capsl;Penk;Per3;Dpep1;Capn3;Mmp3;Gpcpd1;Bmp3;Rbm24;Hmgb3;Eepd1;Rbm44;Hmgcr;Myc;Gipc2;Hrct1;Sulf1;Gramd4;Phlda1;Enkur;Spire1;Fam107a;Ndp;Irx3;Smpdl3b;Pfn1;Arntl;Snhg9;Nceh1;Arl6ip5;Nqo1;Chchd6;Baz1a;Sult1a1;Pgm2l1;Itga4;Ahsa2;Ahsa1;Myo10;Hnrnpa0;Ccdc80;Egr2;Fam78b;Csrnp1;Sec14l1;Nanp;Asb10;Pkdcc;Narf;Myocd;Cav1;Nav2;Fam71a;Cry1;Rnd3;Hnrnpd;Flrt1;Gnl1;Gramd1c;Mir100hg;C1qtnf7;Hmgcs2;Hmgcs1;Ccdc42;Ccdc60;Adamts1;Por;Klhdc8b;Maged2;Mpp2;Mpp6;Ptger3;Lmo4;Cdk2ap1;Tiparp;Lpin3;Idi1;Gna14;Tmem82;Psmd9;Klf11;Klf12;Klf15;Zbtb8a;Mrpl27;Lefty1;Fabp3;Tmem51;Zbtb16;Has3;Hsp90aa1;Hsp90ab1;Rsad1;Kif20b;Ank3;Ctps;Wnk4;Hivep3;Cd14;Uspl1;Ano1;Errfi1;Scara5;Wnt4;Spata24;Enpep;Tet1;Prss12;Fmo1;Fmo2;Fmo3;Dgkh;Dgkd;Sbsn;Clec3b;Nkx6-1;Cacnb2;Rcan1;Efhd2;Efhc2;Dusp16;Dusp14;Dusp10;Klf4;Clec2d;Cdo1;Manf;Banp;Stc2;Mapre2;Zfp36l1;Zfp36l2;Usp42;Nr4a1;Camk2b,0.054722,-0.011091,-0.052439,0.033744,-0.030879,-0.061832,0.010175,-0.065813,-0.108479,-0.031703,-0.052703,-0.097277,-0.019314
IKZF1 (mouse),94,Cryab;Sphk1;Dusp8;Mmp14;Cdc25b;Kcnd3;Htr1b;Unc5d;Cdc40;Syt12;Tnfaip6;Cyp26b1;Mknk2;Adcy7;Nr1d1;Rara;Dhrs3;Tmem229b;Cdkn1a;Rab20;Ppef1;Mamstr;Srgap3;Angpt4;Lancl3;Ifi27l2a;Apobr;Apol9a;Tub;Gm973;Mpp6;Faim2;Cstad;Rasd1;Rasd2;Il15ra;Plaur;Mlph;Thbs1;Rfx2;Lxn;Zbtb8a;Lefty1;Lrg1;Fabp3;Ptgs2;Slc16a9;Synpo2l;Mboat1;Ephb6;Mapk12;Rassf2;Rassf3;Arsg;Hivep3;Tspan4;Tnfrsf12a;Ano1;Creg2;Scara5;Dpep1;Slc1a4;Pak3;Pak6;Inhbb;Mmp3;Bmp3;Rbm24;Prr7;Samhd1;Cyp1b1;Mthfr;Pax1;Sulf1;Gramd4;Sema4a;Sema5a;Cys1;Erf;S100a7a;Inmt;Lsp1;Tnni3;Rhebl1;Eif5a2;Glrx;Chac1;Aldoa;Fibin;S1pr3;Arid5b;Ncald;Cldn7;Chchd6,0.051222,-0.033512,-0.109352,0.032439,-0.046132,-0.113967,0.028217,-0.080515,-0.153573,-0.017834,-0.084734,-0.168867,0.000149
YY1 (human),254,Optc;Tob2;Oplah;Dusp1;Dusp8;Atad2;Bmf;Tnfrsf21;Bcas2;C4b;Grap;Actr3b;Klhl3;Rrad;Phgdh;Cacybp;Pclo;Thsd7a;Filip1l;Ccnb1ip1;Etv5;Rrm2;Gfod1;Adcy7;Sv2a;St3gal5;Gja4;Bloc1s1;Rara;Cdkn2c;Angptl2;Sncaip;Fkbp5;Ablim1;Ppef1;Lancl3;Col14a1;Dnajb4;Phactr3;Drd1;Dnaja4;Apobr;Cebpd;Tub;Ifrd2;Apcdd1;Arrdc2;Ifit3;Mlf1;Gdpd5;Lox;Col6a6;Cdh16;Fgfr2;Ubc;Dbp;Lrrtm3;Lonrf1;Plaur;Dcn;Mlph;Thra;Stard4;Lum;Ngef;Ier5l;Lxn;Hsph1;Vwa3a;Gk;Slc25a33;Slc25a34;Fam13c;Fam13a;Bdnf;Mmab;Mylk4;Tmem86a;Mia;Commd8;Tagln2;Art3;Arsg;Ccdc107;Socs3;Stk35;Socs2;Per1;Mnt;Dpep1;Proca1;Prodh;Mmp3;Gpcpd1;Irf7;Hmgb3;Rbm14;Eepd1;Daam1;Rbm44;Lama2;Wsb1;Asb5;Maml3;Rnf145;Sulf1;Gpr146;Rbbp4;Grb14;Slc15a2;Erf;Ndp;Asph;Lsp1;Rhebl1;Gpm6a;Gpm6b;Pde1c;Sox9;Glul;Hist1h3e;Patz1;Krt18;Rpusd4;Sgk1;Ankrd1;Fas;Pde7a;Arid5b;Pde4b;Tshr;Palld;Epb41l2;Hoxc10;Cdkl5;Dlx5;Ccdc85b;Ntrk3;Syt12;Lrrc14b;Cdc20;Ccdc80;Epb41;Egr2;Aimp2;Hhip;Sec14l1;Tcap;Pnpla2;Tfap2b;Asb10;Gem;Pkdcc;Myocd;Cav1;Nav2;Cry1;Prelid2;Nr1d2;Gnl1;Gramd1c;Timp1;Col23a1;Slc8a1;Snrpn;Hmgn2;C1qtnf7;Hmgcs1;Pecam1;Pir;P2rx5;Wdr6;Sik1;Cbfa2t3;Klhdc8b;Maged2;P4ha1;Cited4;Limd1;Ptger3;Ptn;Lmo4;Wnt16;Lpin3;Idi1;Haghl;Klf11;Abtb2;Lrrc32;Tmem26;Cgnl1;Has3;Prc1;Mboat1;Tm4sf1;Dclk1;Ppp1r3a;Ank3;Wnk4;Rgl1;Tspan9;Ptprd;Id1;Ide;Lmcd1;Ano1;Spc24;Popdc3;Slc1a4;Pak3;Pak6;Rgs1;Galnt6;Mast4;Wnt4;Lnx1;Prr7;Sytl5;Hspa1a;Hspa1b;Serpinf1;St13;Ier3;Tet1;Pawr;Fmo2;Fmo3;Tm9sf1;Brd7;Dgkh;Clec3b;Nkx6-1;Igfbp5;Cacnb2;Rcan1;Inmt;Cdk6;Serinc3;Dusp14;Dusp10;Slc24a4;Cdo1;Fibin;Igsf8;Mapre2;Myoz2;Gdf15;Zfp36l1;Smad7;Nr4a2;Nr4a1;Ncald;Cldn7;Spry1,0.049829,-0.008415,-0.057493,0.037341,-0.056478,-0.106908,-0.012663,-0.058244,-0.102569,-0.017764,-0.041443,-0.081704,0.007335
HINFP (human),184,Atf3;Dpysl2;Ism1;Kcnb1;Sphk1;Dusp8;Kcnc4;Hoxc10;Cdkl5;Adam19;Kcna2;Hsp90b1;Npas4;Frzb;Olfml2a;Trim58;Kcnk3;Dlx5;Adamts10;Acp6;Ip6k2;Ntrk3;Unc5b;Myo10;Cdc20;Ccdc80;Xbp1;Actr3b;Rrad;Phgdh;Tcap;Gnai1;Nudt4;Thsd7a;Msx2;Pkdcc;Narf;Cacna1d;Ets1;Cav1;Mknk2;Cck;Tef;Cd9;Fbxl22;Nr1d2;Xkr4;Gja4;Pqlc3;Btg1;G0s2;Slc8a1;Lyst;Sncaip;Snrpn;Hipk2;Ablim1;Rab20;Ppef1;Frmd4a;Lbh;Dnajb1;Dnajb4;Phactr3;Cebpb;Mthfd1l;Cbfa2t3;Maged2;Gpbar1;P4ha1;Cited2;Zcchc24;Ptn;Rasd1;Lox;Caprin2;Tiparp;Lonrf1;Dcn;Ddit3;Thra;Chsy1;Haghl;Slc5a3;Prex2;Micall2;Hes1;Hes6;Klf12;Klf15;Lrrc32;Spsb1;Gk;Lag3;Prrx2;Zbtb16;Sap30;Hr;Foxo3;Pfkfb3;Bdnf;Ust;Me3;Fhl2;Dclk1;Mapk12;Kif20b;Tmem86a;Foxf1;Ank3;Ppp1r1b;Rcor2;Rgl1;Art3;Tspan4;Zbed5;Ccdc112;Anln;Ptprd;Id2;Id4;Uspl1;Pcsk4;Penk;Per3;Per2;Mnt;Sertad3;Slc1a4;Inhbb;Rgs1;Irf7;Rbm24;Eepd1;Sytl5;Hspa1a;Myc;Serpinf1;Cyp1b1;Nxnl2;Fzd4;Tal2;Cyb561;Rnf145;Eln;Rnf152;Gprasp1;Fmo4;Nmnat2;Hbegf;Plcb1;Tmem140;Gramd4;Rspo3;Dgkh;Dgkd;Igfbp2;Igfbp5;Ankrd12;S100a7a;Bag3;Efhd2;Efhc2;Asph;Clec2d;Lsp1;Prr5l;Pfn1;Arntl;Arc;Gpm6b;Tsc22d3;Tppp3;Fibin;Igsf9;Stc2;Nr4a1;Tmem108;Ect2l;Hspa8;Hspb7;Pde4b;Hist1h1c;Palld,0.049275,-0.014038,-0.073627,0.045157,-0.059866,-0.109301,-0.016588,-0.044748,-0.092126,0.002812,-0.063313,-0.12062,-0.011531
