gene,male_wt_bf,female_wt_bf,male_ko_bf,female_ko_bf,male_wt_frac_detected,female_wt_frac_detected,male_ko_frac_detected,female_ko_frac_detected
1700016J18Rik,-2.0626338,0.09458774,0.90335983,-0.8489338,0.0014492753623188,0.0010351966873706,0.0016563146997929,0.0012422360248447
1700016P03Rik,1.5756031,0.6706727,0.15973258,5.4140887,0.001863354037267,0.0033126293995859,0.0021739130434782,0.0025879917184265
1700017B05Rik,-7.4166174,-10.682414,-1.6604129,-3.930068,0.0641821946169772,0.0620082815734989,0.0702898550724637,0.0740165631469979
1700018L02Rik,-3.5861633,-1.0336097,-3.9305983,-2.3821254,0.00527950310559,0.0060041407867494,0.0083850931677018,0.0087991718426501
1700019D03Rik,-1.4850013,-1.2005655,-0.27126175,2.0872722,0.0034161490683229,0.0027950310559006,0.0044513457556935,0.0056935817805383
1700019J19Rik,0.063537836,-0.46608326,-0.14984538,1.7920479,0.0004140786749482,0.0011387163561076,0.0013457556935817,0.0014492753623188
1700019L13Rik,2.6342885,-1.5833565,-2.047816,-1.3181251,0.0087991718426501,0.0092132505175983,0.0107660455486542,0.0095238095238095
1700020D05Rik,-0.3599947,-0.81638294,-0.7243631,1.1595654,0.0026915113871635,0.0037267080745341,0.0046583850931677,0.0024844720496894
1700021F05Rik,-7.897034,-10.604377,-7.7222986,-24.896652,0.1582815734989648,0.15703933747412,0.1698757763975155,0.1876811594202898
1700022H01Rik,0.658095,-0.7940307,-1.7662232,2.0624845,0.0008281573498964,0.0008281573498964,0.00175983436853,0.0006211180124223
1700022I11Rik,-1.5556034,-2.8128083,-1.748205,6.3779845,0.0030020703933747,0.0022774327122153,0.0061076604554865,0.0041407867494824
1700022N22Rik,-0.51336557,-0.786178,1.5755434,-0.05129812,0.0015527950310559,0.001863354037267,0.001863354037267,0.0011387163561076
1700023H06Rik,1.0238981,-0.52234155,-0.9690116,-0.46761405,0.0005175983436853,0.0010351966873706,0.0025879917184265,0.0009316770186335
1700024B18Rik,-2.0443769,0.31283835,-6.181062,-1.3466734,0.0027950310559006,0.0046583850931677,0.0080745341614906,0.006935817805383
1700025G04Rik,-20.979944,-4.090172,-5.967944,-5.663005,0.1076604554865424,0.1040372670807453,0.0719461697722567,0.1039337474120082
1700026D11Rik,-0.12060459,0.18195888,2.5160134,0.23033458,0.0006211180124223,0.0014492753623188,0.0026915113871635,0.0036231884057971
1700028E10Rik,-0.05542662,-0.40150502,-0.27069184,-3.020711,0.00703933747412,0.0045548654244306,0.0061076604554865,0.0094202898550724
1700028J19Rik,-1.7385827,-0.33661532,-2.8589108,-1.4441537,0.0027950310559006,0.0036231884057971,0.0036231884057971,0.0042443064182194
1700028K03Rik,-1.3391851,1.7300541,-0.7192207,-0.49564546,0.001863354037267,0.0011387163561076,0.0022774327122153,0.0040372670807453
1700029I15Rik,1.3162298,-1.2891527,0.11477631,-0.5736695,0.0049689440993788,0.0039337474120082,0.0036231884057971,0.0028985507246376
1700029J07Rik,-0.12304657,-0.60441786,-3.5956528,-6.312008,0.0290890269151138,0.0270186335403726,0.0349896480331262,0.0377846790890269
1700030C12Rik,-0.945334,-0.9488396,-2.4906723,3.0292861,0.0019668737060041,0.0028985507246376,0.0043478260869565,0.0042443064182194
1700030J22Rik,-1.2668998,-0.53233147,-1.6253439,-2.2726371,0.0042443064182194,0.0039337474120082,0.0036231884057971,0.0037267080745341
1700030K09Rik,-2.8507998,-7.0797634,-10.003087,-2.9015875,0.0252587991718426,0.0307453416149068,0.025983436853002,0.0245341614906832
1700034E13Rik,0.84758526,1.2931885,-0.3348791,-1.086094,0.0009316770186335,0.0011387163561076,0.0034161490683229,0.0045548654244306
1700034H15Rik,-1.0110587,-0.20229325,-0.96865374,-1.0137625,0.0016563146997929,0.0007246376811594,0.0015527950310559,0.0016563146997929
1700034I23Rik,0.01094086,-0.1018209,-5.082669,-2.3501709,0.0021739130434782,0.0021739130434782,0.0036231884057971,0.0041407867494824
1700036G14Rik,1.2382058,4.3822317,3.8532767,-2.2592974,0.0007246376811594,0.0008281573498964,0.00351966873706,0.0016563146997929
1700037C18Rik,-2.3654523,-5.5152006,-6.630201,-1.5368893,0.0226708074534161,0.0278467908902691,0.0295031055900621,0.0289855072463768
1700037H04Rik,-6.847613,-2.3686862,-7.9091215,-1.6764233,0.032919254658385,0.0360248447204968,0.0346790890269151,0.0334368530020703
1700041G16Rik,-0.8365218,0.73478705,-1.7448053,1.2167879,0.0021739130434782,0.0011387163561076,0.0023809523809523,0.0025879917184265
1700047K16Rik,-1.9308795,-0.9098342,-0.9122331,-1.8616029,0.0022774327122153,0.0032091097308488,0.0031055900621118,0.00351966873706
1700048O20Rik,-4.502836,-4.2178574,-0.7649987,-1.7511737,0.0116977225672877,0.013871635610766,0.0142857142857142,0.0158385093167701
1700049E15Rik,-0.43226004,0.46202767,1.7193916,-1.3178335,0.0021739130434782,0.00175983436853,0.0027950310559006,0.0033126293995859
1700052K11Rik,-5.967308,-3.6484554,-2.1237593,-10.070203,0.056935817805383,0.0538302277432712,0.0532091097308488,0.05703933747412
1700055D18Rik,-0.14912969,-1.7844403,-2.590989,-1.3584161,0.001863354037267,0.0031055900621118,0.0039337474120082,0.0028985507246376
1700056E22Rik,-0.81660825,-1.6176302,1.1799959,-2.2226315,0.0133540372670807,0.0159420289855072,0.0181159420289855,0.0142857142857142
1700056N10Rik,-1.3793701,-1.718318,0.4342282,-1.4359763,0.0043478260869565,0.0059006211180124,0.0057971014492753,0.0046583850931677
1700058P15Rik,-0.06082084,-0.27257386,-2.1927843,2.9287574,0.0028985507246376,0.0027950310559006,0.0047619047619047,0.0037267080745341
1700061G19Rik,-4.535069,0.9204371,-7.379083,-14.136624,0.0388198757763975,0.0357142857142857,0.0456521739130434,0.0498964803312629
1700063J08Rik,-1.4777516,1.9170029,-1.1110374,4.294158,0.0036231884057971,0.0040372670807453,0.0033126293995859,0.0066252587991718
1700066M21Rik,-4.1966248,-2.242936,-1.9200248,-6.993774,0.0178053830227743,0.0178053830227743,0.022463768115942,0.0228778467908902
1700067K01Rik,0.29205668,-0.66225666,-0.4170714,1.8983816,0.0010351966873706,0.001863354037267,0.0026915113871635,0.0016563146997929
1700072G22Rik,1.013721,0.29887897,-1.5213891,-1.7259852,0.0006211180124223,0.000103519668737,0.0019668737060041,0.00175983436853
1700081N11Rik,-0.758743,-0.6336686,-2.106291,1.0943444,0.00175983436853,0.0016563146997929,0.0022774327122153,0.0024844720496894
1700084C06Rik,1.3337114,-0.3204194,0.1151209,-0.64208466,0.0015527950310559,0.0012422360248447,0.0016563146997929,0.0045548654244306
1700084E18Rik,-0.5395812,-0.603119,-1.9621447,-2.4937472,0.0068322981366459,0.0054865424430641,0.0059006211180124,0.0082815734989648
1700086D15Rik,-1.0299053,-0.6094543,0.5904088,0.78179765,0.0014492753623188,0.0025879917184265,0.0019668737060041,0.0020703933747412
1700086O06Rik,2.2005773,0.78312963,-8.320514,-12.671941,0.0246376811594202,0.0231884057971014,0.0395445134575569,0.0402691511387163
1700086P04Rik,1.9167975,0.23079847,-0.03954879,-0.61684316,0.0020703933747412,0.0031055900621118,0.0019668737060041,0.0014492753623188
1700088E04Rik,-2.1563103,-3.5182784,-7.471169,-3.1189468,0.0189440993788819,0.0131469979296066,0.0127329192546583,0.0126293995859213
1700094D03Rik,-2.129591,-5.088911,-9.023168,-4.229547,0.0306418219461697,0.0240165631469979,0.0325051759834368,0.0324016563146997
1700095J03Rik,-0.6968751,2.4830053,0.9884878,0.50115895,0.0027950310559006,0.0020703933747412,0.001863354037267,0.0027950310559006
1700096K18Rik,-5.2326336,1.2577151,-6.378806,-5.3061113,0.0575569358178053,0.0514492753623188,0.0587991718426501,0.0704968944099379
1700101I11Rik,-0.50944245,2.0326805,1.6942892,5.769935,0.0037267080745341,0.0028985507246376,0.0050724637681159,0.0057971014492753
1700102H20Rik,-0.44884694,0.6257562,-1.7471844,-1.5883663,0.0056935817805383,0.00703933747412,0.0062111801242236,0.0100414078674948
1700102P08Rik,-2.177781,0.2587437,1.1029394,-2.708562,0.0026915113871635,0.0024844720496894,0.0033126293995859,0.0042443064182194
1700105P06Rik,-3.2570496,-4.198056,-0.025181869,-2.7890644,0.0077639751552795,0.0078674948240165,0.0045548654244306,0.0065217391304347
1700108F19Rik,-2.680411,-1.9436958,-1.0958619,-0.65441054,0.00175983436853,0.00351966873706,0.0012422360248447,0.0032091097308488
1700109H08Rik,1.6637529,3.5066946,0.19671017,-2.4634495,0.010455486542443,0.008695652173913,0.0125258799171842,0.0098343685300207
1700109K24Rik,-0.011828852,0.83194107,-0.16104136,1.862196,0.0014492753623188,0.0004140786749482,0.0005175983436853,0.0010351966873706
1700112D23Rik,-2.7564206,1.1213288,-0.6676774,1.501257,0.0013457556935817,0.0013457556935817,0.0015527950310559,0.0015527950310559
1700112J16Rik,-1.2873701,-0.80452096,2.5563574,-1.1313154,0.0025879917184265,0.0031055900621118,0.0055900621118012,0.00527950310559
1700113A16Rik,4.560145,-0.99094635,-8.536759,-1.6079286,0.0175983436853002,0.013871635610766,0.0220496894409937,0.0199792960662525
1700120C14Rik,-8.742297,-9.730487,-14.218691,-6.9118137,0.1711180124223602,0.136335403726708,0.1094202898550724,0.1022774327122153
1700123L14Rik,0.32191044,-1.1709901,0.15838733,0.35824192,0.0016563146997929,0.0019668737060041,0.001863354037267,0.0009316770186335
1700123M08Rik,0.29788828,-5.930622,-5.5217214,-0.9485348,0.0168737060041407,0.0200828157349896,0.0221532091097308,0.0218426501035196
1700123O20Rik,-10.2317915,-2.7724442,-15.205396,-14.137473,0.2366459627329192,0.2366459627329192,0.2476190476190476,0.2694616977225673
1700124L16Rik,-1.613356,1.0588114,0.9621263,0.4883096,0.0013457556935817,0.0014492753623188,0.0011387163561076,0.0007246376811594
1810008B01Rik,-0.7934343,1.0367111,-1.0325693,-0.28495273,0.0020703933747412,0.0019668737060041,0.00175983436853,0.0019668737060041
1810009A15Rik,-8.032751,-6.459812,-1.641964,-3.3664713,0.0804347826086956,0.082815734989648,0.0354037267080745,0.0358178053830227
1810010H24Rik,-1.2876153,-2.3922246,-2.1607635,-4.4634995,0.0151138716356107,0.0149068322981366,0.0220496894409937,0.0260869565217391
1810013L24Rik,-15.627815,-20.332108,-18.158302,-13.265915,0.2270186335403726,0.2136645962732919,0.2148033126293995,0.2222567287784679
1810019D21Rik,-0.8244478,-1.3374423,0.17397359,-0.7333623,0.0015527950310559,0.0006211180124223,0.001863354037267,0.0012422360248447
1810019N24Rik,0.056172136,1.2234876,-0.7000957,-1.228143,0.0007246376811594,0.0007246376811594,0.0012422360248447,0.0012422360248447
1810021B22Rik,-2.1326127,-2.2772892,1.0914618,-1.7547787,0.0150103519668737,0.0175983436853002,0.0180124223602484,0.0197722567287784
1810024B03Rik,-1.7883899,-8.382752,-4.1215563,-22.208395,0.0833333333333333,0.0675983436853002,0.0680124223602484,0.0729813664596273
1810026B05Rik,-6.346043,-14.877978,-28.048468,-35.05316,0.3348861283643892,0.3471014492753623,0.3112836438923395,0.3461697722567288
1810030O07Rik,-9.842453,-18.608076,-7.0394726,-14.885189,0.1110766045548654,0.1170807453416149,0.1129399585921325,0.122567287784679
1810034E14Rik,-6.853604,0.9527229,-1.2809885,-2.0322564,0.0187370600414078,0.0181159420289855,0.0160455486542443,0.0175983436853002
1810037I17Rik,-82.90189,-146.35469,-51.27389,-92.35289,0.8075569358178054,0.832815734989648,0.8490683229813665,0.8805383022774327
1810041H14Rik,-1.2748388,0.438032,-0.39132625,0.52573115,0.0027950310559006,0.0031055900621118,0.0031055900621118,0.0026915113871635
1810044D09Rik,0.62260187,0.30985627,-0.262024,-2.4115086,0.0042443064182194,0.0038302277432712,0.0045548654244306,0.0032091097308488
1810055G02Rik,-6.7451363,-9.414096,0.9406886,-10.76024,0.1745341614906832,0.1553830227743271,0.1649068322981366,0.1715320910973085
1810058I24Rik,-39.948307,-2.869567,-91.02032,-111.597565,0.5874741200828157,0.6135610766045548,0.6593167701863354,0.6868530020703933
1810059H22Rik,-2.4953907,-1.9778636,0.3607369,-4.026687,0.0073498964803312,0.0091097308488612,0.0064182194616977,0.0100414078674948
1810062G17Rik,-0.469178,-2.5757606,-2.2703443,-3.9721086,0.0206004140786749,0.0245341614906832,0.0210144927536231,0.022463768115942
1810062O18Rik,-3.153247,-4.159886,-3.1287546,-3.3281949,0.0101449275362318,0.0113871635610766,0.0099378881987577,0.0140786749482401
2010001A14Rik,-2.9206727,7.3121786,-7.824086,-8.265803,0.0830227743271221,0.0944099378881987,0.0920289855072463,0.0959627329192546
2010001K21Rik,-3.5121021,1.6885636,-3.4842165,-1.8468648,0.0201863354037267,0.0153209109730848,0.0119047619047619,0.0158385093167701
2010001M07Rik,0.40901983,0.75466084,-1.2477815,-0.7519207,0.0022774327122153,0.001863354037267,0.0022774327122153,0.0016563146997929
2010007H06Rik,-0.53329897,-0.36049834,-1.5304215,-0.7561453,0.0014492753623188,0.0023809523809523,0.0027950310559006,0.0026915113871635
2010109A12Rik,-2.3329544,-3.9997027,-4.5167,-3.6672754,0.0094202898550724,0.0090062111801242,0.0127329192546583,0.0168737060041407
2010204K13Rik,-1.6465629,-2.1873105,-1.6743425,0.44929758,0.0037267080745341,0.0036231884057971,0.0025879917184265,0.0038302277432712
2010300C02Rik,2.4752452,-0.39124674,-6.769947,-6.7105174,0.0503105590062111,0.0513457556935817,0.031055900621118,0.031159420289855
2010310C07Rik,0.81072366,5.4605427,2.1029778,2.258045,0.0114906832298136,0.0126293995859213,0.0170807453416149,0.0158385093167701
2010315B03Rik,-2.4263659,-9.951663,-4.0344005,-5.4595356,0.0443064182194617,0.0422360248447205,0.0447204968944099,0.05
2010320M18Rik,-27.36967,-17.653816,-13.25722,-23.15502,0.1755693581780538,0.1749482401656314,0.175879917184265,0.2131469979296066
2200002D01Rik,-24.547817,-49.196148,-11.406168,-14.905122,0.382712215320911,0.3611801242236024,0.3325051759834369,0.3277432712215321
2210010C04Rik,-0.3302801,1.5056107,-0.5504591,2.8742585,0.0025879917184265,0.0047619047619047,0.0010351966873706,0.0042443064182194
2210011C24Rik,-0.21358201,0.9209904,-0.18309207,-0.17695233,0.0006211180124223,0.0004140786749482,0.0011387163561076,0.0010351966873706
2210016F16Rik,-7.173069,-14.533597,-15.286402,-17.669933,0.3021739130434782,0.2910973084886128,0.2975155279503105,0.3231884057971014
2210016L21Rik,-26.146309,-35.307632,-22.503155,-36.243233,0.4082815734989648,0.4127329192546584,0.3920289855072463,0.4261904761904762
2210039B01Rik,-0.2485318,2.941355,-1.260008,2.094767,0.00175983436853,0.0014492753623188,0.0025879917184265,0.001863354037267
2210406O10Rik,-0.8156805,-2.1601539,0.46544048,-0.35001475,0.0044513457556935,0.0041407867494824,0.0048654244306418,0.0030020703933747
2210407C18Rik,330.85095,29.745779,-16.710583,-4.197897,0.2785714285714286,0.2640786749482401,0.2313664596273291,0.2432712215320911
2210408F21Rik,-12.136071,-4.520225,-9.464566,-10.1923485,0.1044513457556935,0.0956521739130434,0.1287784679089026,0.1271221532091097
2210408I21Rik,-5.3205314,-9.085831,-4.6970816,-5.4098077,0.0556935817805383,0.0607660455486542,0.0581780538302277,0.0642857142857142
2300009A05Rik,-19.900782,-22.008636,-25.924921,-27.05943,0.220703933747412,0.2471014492753623,0.2504140786749482,0.293064182194617
2310001H17Rik,-6.3184757,-3.317698,-2.7610993,-2.954125,0.0159420289855072,0.0140786749482401,0.0178053830227743,0.0222567287784679
2310002D06Rik,0.059760552,-3.538331,-2.8100846,-3.11839,0.00527950310559,0.0048654244306418,0.0066252587991718,0.0067287784679089
2310008N11Rik,-1.8382665,1.5050873,-0.15908977,-0.4217466,0.0010351966873706,0.0013457556935817,0.0008281573498964,0.0004140786749482
2310009A05Rik,-12.893541,-17.923553,-7.859288,-13.705723,0.2339544513457556,0.2416149068322981,0.2469979296066252,0.2594202898550725
2310009B15Rik,-7.0536804,-19.769941,-15.765229,-14.273614,0.1853002070393374,0.1917184265010351,0.2019668737060041,0.2111801242236025
2310010J17Rik,-9.922823,-6.660525,-14.297789,-9.162383,0.1213250517598343,0.1144927536231884,0.1471014492753623,0.1460662525879917
2310011J03Rik,-8.152352,-34.820747,-15.733844,-6.5050864,0.2365424430641822,0.2473084886128364,0.2561076604554865,0.2907867494824016
2310014F06Rik,-1.3211734,-1.4472684,-0.5417813,2.9873385,0.0040372670807453,0.00703933747412,0.0080745341614906,0.0085921325051759
2310015A10Rik,6.511024,-0.66024214,-4.175419,-8.60149,0.0871635610766045,0.0723602484472049,0.0858178053830227,0.0947204968944099
2310015A16Rik,-1.3429624,2.093435,-5.153536,2.5494125,0.0421325051759834,0.0280538302277432,0.0139751552795031,0.0178053830227743
2310015D24Rik,9.42788,90.907715,-8.350838,-16.560446,0.0854037267080745,0.0872670807453416,0.1042443064182194,0.1243271221532091
2310022A10Rik,-6.136318,-13.488152,-11.352093,-7.38852,0.1148033126293995,0.1034161490683229,0.1076604554865424,0.1148033126293995
2310022B05Rik,302.7991,240.25307,-45.708645,-37.647903,0.6456521739130435,0.5894409937888199,0.7101449275362319,0.691407867494824
2310030G06Rik,-16.0584,6.0144906,-7.5484114,-7.955138,0.0524844720496894,0.0473084886128364,0.0578674948240165,0.0583850931677018
2310033P09Rik,-15.6818905,-11.894537,-7.27316,-7.0180545,0.1713250517598343,0.174223602484472,0.181159420289855,0.1922360248447205
2310034G01Rik,-0.3817969,-4.5993757,-1.99451,-1.3376609,0.006935817805383,0.0089026915113871,0.00703933747412,0.0084886128364389
2310039H08Rik,-52.134422,-27.833017,-28.612967,-30.388739,0.2536231884057971,0.2554865424430642,0.2696687370600414,0.3087991718426501
2310039L15Rik,1.0629797,0.41509,-0.21330369,0.38646218,0.0007246376811594,0.0010351966873706,0.0011387163561076,0.0030020703933747
2310040G24Rik,-6.425883,0.06435956,-3.4270139,-2.034748,0.0291925465838509,0.0321946169772256,0.0292960662525879,0.0290890269151138
2310047D07Rik,-2.0046291,-0.9407549,0.30715254,2.589094,0.0024844720496894,0.0026915113871635,0.0030020703933747,0.00351966873706
2310057M21Rik,-2.8856833,-3.8329456,-8.823939,-4.940948,0.1154244306418219,0.1071428571428571,0.0946169772256728,0.1130434782608695
2310058D17Rik,-0.7987291,-1.224886,1.3942969,-0.63164747,0.0011387163561076,0.0019668737060041,0.0010351966873706,0.0022774327122153
2310061I04Rik,-11.350184,-11.06433,-4.215286,-4.17245,0.0937888198757763,0.10527950310559,0.110455486542443,0.1195652173913043
2310068J16Rik,-7.4204874,-8.599105,-2.2684357,-4.2972465,0.0146997929606625,0.0158385093167701,0.0163561076604554,0.0183229813664596
2310074N15Rik,-4.796006,-3.362018,-0.64364856,-3.1700528,0.00703933747412,0.0064182194616977,0.0064182194616977,0.0072463768115942
2410002F23Rik,-7.590399,-5.0529146,-12.682544,-8.914488,0.1146997929606625,0.1106625258799171,0.1109730848861283,0.1249482401656314
2410004B18Rik,-13.751315,-8.778559,-21.805061,-30.849752,0.1580745341614906,0.1573498964803312,0.1715320910973085,0.198343685300207
2410006H16Rik,-29.900581,-2.9526935,-35.415356,-25.961393,0.3920289855072463,0.4060041407867494,0.4166666666666667,0.4401656314699793
2410018L13Rik,-0.8930684,-2.0469546,-0.97180814,-0.7902203,0.00175983436853,0.0030020703933747,0.0032091097308488,0.0020703933747412
2410022M11Rik,-3.2778842,-3.5724325,-9.024652,-9.034831,0.0538302277432712,0.0480331262939958,0.0578674948240165,0.0648033126293995
2410080I02Rik,-4.9624186,-1.4394487,-5.3206377,-7.1170855,0.0245341614906832,0.0340579710144927,0.037991718426501,0.0452380952380952
2410131K14Rik,-8.332707,-4.0146794,-8.143339,-8.89254,0.0610766045548654,0.0546583850931677,0.0578674948240165,0.0649068322981366
2500002B13Rik,0.38426208,-0.20494066,0.6110182,-2.281146,0.0019668737060041,0.0027950310559006,0.0023809523809523,0.0040372670807453
2500004C02Rik,0.99614173,-2.3934438,-2.8065856,-2.4723294,0.015527950310559,0.0158385093167701,0.0175983436853002,0.0210144927536231
2510002D24Rik,-17.149542,7.8720117,-40.535282,-21.836021,0.2765010351966874,0.2816770186335404,0.2788819875776397,0.3135610766045548
2510009E07Rik,-28.904757,-5.164457,-52.599678,-23.55072,0.2524844720496894,0.236335403726708,0.2740165631469979,0.2549689440993788
2510017J16Rik,-2.6718228,-1.5643507,-1.9969487,-0.88618976,0.0132505175983436,0.0146997929606625,0.0240165631469979,0.0215320910973084
2510039O18Rik,-18.936766,-17.815617,-28.500788,-12.271576,0.1748447204968944,0.1608695652173913,0.1846790890269151,0.2011387163561076
2510046G10Rik,-0.7930433,-1.7168734,-4.4147263,-2.8364859,0.0236024844720496,0.0255693581780538,0.025879917184265,0.0256728778467908
2600002D14Rik,-1.7595103,-1.1267959,-0.62811536,-2.0988028,0.0037267080745341,0.0033126293995859,0.0034161490683229,0.0031055900621118
2600006K01Rik,-8.224452,-1.9932377,-5.148977,-12.275817,0.0787784679089027,0.0788819875776397,0.0772256728778467,0.1008281573498964
2610001J05Rik,8.227844,-4.3340383,-26.533525,-23.336119,0.3552795031055901,0.3635610766045549,0.4002070393374741,0.4469979296066252
2610002M06Rik,-13.3240185,-12.3557625,-4.765576,-22.16365,0.1214285714285714,0.113871635610766,0.1192546583850931,0.1300207039337474
2610008E11Rik,-4.0426707,-8.430572,-17.955574,-6.6187496,0.1002070393374741,0.1006211180124223,0.1125258799171842,0.1168737060041407
2610020C07Rik,-1.1819575,-4.5486407,-5.9942923,-1.7873826,0.0113871635610766,0.0123188405797101,0.0186335403726708,0.0141821946169772
2610021A01Rik,-7.1897154,-3.8476837,-6.1932554,-6.994198,0.0287784679089026,0.0312629399585921,0.0358178053830227,0.0344720496894409
2610027K06Rik,-3.2281566,-0.67179924,-2.9124024,0.6278503,0.0223602484472049,0.0217391304347826,0.0269151138716356,0.0245341614906832
2610028H24Rik,1.3120416,4.7478495,0.30665222,-0.4252025,0.0020703933747412,0.0014492753623188,0.0007246376811594,0.0006211180124223
2610035D17Rik,-6.19808,-5.9119077,0.3343622,-1.4356847,0.0197722567287784,0.0221532091097308,0.0167701863354037,0.0195652173913043
2610037D02Rik,-1.2234677,-4.3152714,-5.519866,-8.063394,0.0527950310559006,0.0597308488612836,0.0615942028985507,0.0669772256728778
2610044O15Rik8,-16.214474,-9.19907,-4.5717554,-17.774689,0.0721532091097308,0.0753623188405797,0.0804347826086956,0.0928571428571428
2610203C22Rik,-0.4402321,0.6009322,-1.4609063,-2.951262,0.0033126293995859,0.0038302277432712,0.00527950310559,0.0053830227743271
2610301B20Rik,-18.709652,-7.288852,-14.250711,-6.0765176,0.0989648033126294,0.0899585921325051,0.0910973084886128,0.091407867494824
2610306M01Rik,-3.8291285,-3.4703267,3.3975909,-10.507255,0.0877846790890269,0.0908902691511387,0.0868530020703933,0.0982401656314699
2610307P16Rik,-0.8315849,-2.0085058,-4.0043416,-0.6763055,0.0149068322981366,0.0143892339544513,0.0114906832298136,0.0111801242236024
2610507B11Rik,-24.783201,-15.099367,-20.020805,-25.106377,0.3628364389233954,0.3426501035196687,0.3434782608695652,0.3419254658385093
2610507I01Rik,-3.5935323,-5.2230906,-4.893871,-6.176503,0.0429606625258799,0.0509316770186335,0.0395445134575569,0.046583850931677
2700033N17Rik,0.6960799,-2.5914528,-4.8765354,-2.749648,0.0200828157349896,0.019047619047619,0.0188405797101449,0.0195652173913043
2700038G22Rik,-2.9463317,2.573057,-2.2486615,-2.9225812,0.0128364389233954,0.0119047619047619,0.0150103519668737,0.0180124223602484
2700046A07Rik,0.14341737,1.378873,0.073511176,-0.98548585,0.00175983436853,0.0016563146997929,0.0012422360248447,0.0015527950310559
2700046G09Rik,-2.2698672,-2.2028039,-1.4582158,-5.894996,0.0229813664596273,0.0178053830227743,0.0236024844720496,0.0278467908902691
2700049A03Rik,-4.647884,-1.426195,-10.771054,-2.4470415,0.0819875776397515,0.0808488612836439,0.0736024844720496,0.0826086956521739
2700062C07Rik,-14.106088,-6.8204165,-10.484564,-14.170978,0.1343685300207039,0.129399585921325,0.1446169772256728,0.1600414078674948
2700081O15Rik,-6.220929,-29.49555,-11.046942,-9.277531,0.1267080745341615,0.1141821946169772,0.105175983436853,0.1071428571428571
2700097O09Rik,-6.4214296,-8.257745,-8.949902,-5.751433,0.0546583850931677,0.0610766045548654,0.046583850931677,0.0477225672877846
2810001G20Rik,-11.354637,-23.277378,-15.990858,-19.423862,0.1002070393374741,0.1006211180124223,0.0982401656314699,0.1064182194616977
2810002D19Rik,-8.504792,-9.622761,-7.3444114,-7.50653,0.0595238095238095,0.0587991718426501,0.0515527950310559,0.0575569358178053
2810004N23Rik,-8.764775,-14.823692,-37.57241,-11.051183,0.29824016563147,0.2670807453416149,0.2338509316770186,0.2564182194616977
2810006K23Rik,-3.7120726,-12.993845,-6.041104,-12.662398,0.0962732919254658,0.0957556935817805,0.1026915113871635,0.1025879917184265
2810013P06Rik,-6.689789,-1.1406592,-28.422537,-9.300645,0.1214285714285714,0.1237060041407867,0.1237060041407867,0.1285714285714285
2810021J22Rik,-1.3547846,3.9234943,-2.5245488,-3.2384415,0.0137681159420289,0.0170807453416149,0.0186335403726708,0.0180124223602484
2810029C07Rik,-0.14270169,-0.2361463,-0.7119312,-0.9604166,0.0031055900621118,0.0005175983436853,0.0020703933747412,0.0011387163561076
2810030D12Rik,0.5204976,-0.97991604,2.090655,-0.33511436,0.0006211180124223,0.0007246376811594,0.0008281573498964,0.0009316770186335
2810402E24Rik,-4.471346,0.41945043,-4.6314497,-3.8408978,0.048343685300207,0.0510351966873706,0.0453416149068323,0.0446169772256728
2810403D21Rik,-1.0686655,-1.4969693,-2.6965277,-3.615003,0.0252587991718426,0.0275362318840579,0.0270186335403726,0.0240165631469979
2810405F17Rik,-3.024263,-0.9168056,-0.5300121,-3.6424117,0.0045548654244306,0.0055900621118012,0.0062111801242236,0.0094202898550724
2810408A11Rik,0.7132433,-0.54143673,0.23269373,-1.1455928,0.0011387163561076,0.0012422360248447,0.0021739130434782,0.0015527950310559
2810408I11Rik,-3.4153242,-2.1936588,-1.8374282,0.7741172,0.0093167701863354,0.0100414078674948,0.0188405797101449,0.0199792960662525
2810410L24Rik,-1.5567034,-0.21240245,-1.7181325,0.8120225,0.0050724637681159,0.0065217391304347,0.0050724637681159,0.0068322981366459
2810414N06Rik,0.8505905,1.9215887,0.33006805,3.3846552,0.0019668737060041,0.0022774327122153,0.0016563146997929,0.0020703933747412
2810430I11Rik,1.6765691,1.5734693,-3.136415,-2.7372692,0.0060041407867494,0.0072463768115942,0.0095238095238095,0.0077639751552795
2810433D01Rik,-4.2320385,-7.251848,-21.853409,1.6490679,0.0648033126293995,0.0711180124223602,0.0809523809523809,0.0895445134575569
2810442N19Rik,1.9112178,-1.0741526,1.030018,-0.81267196,0.0008281573498964,0.0016563146997929,0.0010351966873706,0.0016563146997929
2810454H06Rik,-4.1732984,-12.33021,-4.1214504,-7.6187086,0.051863354037267,0.058695652173913,0.0553830227743271,0.0631469979296066
2810455O05Rik,-1.5245104,-0.9096851,3.6723516,3.020794,0.0010351966873706,0.0012422360248447,0.0016563146997929,0.0015527950310559
2810457G06Rik,-3.727553,-6.148299,-0.7158013,-5.901146,0.0338509316770186,0.0389233954451345,0.0443064182194617,0.0464803312629399
2810468N07Rik,-2.5429447,-5.370789,-0.22494036,-2.545251,0.0219461697722567,0.019047619047619,0.0149068322981366,0.0150103519668737
2900005J15Rik,-0.07252379,-8.801355,-0.35458723,0.9669308,0.0081780538302277,0.0091097308488612,0.0098343685300207,0.0111801242236024
2900009J06Rik,-3.2207346,-2.8309722,-6.6358733,-2.3552735,0.0291925465838509,0.0283643892339544,0.0302277432712215,0.0330227743271221
